CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
02869663,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PUBLICAS E PRIVADAS NO TERRITÓRIO NACIONAL - CREDBRASIL,199811,B3S,I,2,Cooperativa de Crédito,Atípicas,ES,Vitória,S5,,,,A
45214947,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN,197206,B3S,I,2,Cooperativa de Crédito,,SP,Jacareí,S5,,,,I
42123000,202506,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA",197305,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,S5,,,,I
52218849,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI,198302,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,S5,,,,I
52046299,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO,198211,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
74562208,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANCO DO BRASIL DE PRESIDENTE PRUDENTE E REGIÃO LTDA.,199402,B3S,I,2,Cooperativa de Crédito,,SP,Presidente Prudente,,,,,I
42866129,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANCO DO BRASIL E DO BANCO CENTRAL DO BRASIL LTDA,180001,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
03219207,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES,199904,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Botucatu,S5,,,,A
66387655,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO CLUBE DE DIRETORES LOJISTAS DE UBERLÂNDIA LTDA,199104,B3S,I,2,Cooperativa de Crédito,,MG,Uberlândia,,,,,I
02412501,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO CONSÓRCIO TRÓLEBUS ARICANDUVA,199804,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
01551820,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS,199701,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PR,Ponta Grossa,S5,,,,A
71965313,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY,199303,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
43268960,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS,198004,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SP,Jacareí,S5,,,,A
61538294,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO CARPAS LTDA,198903,B3S,I,2,Cooperativa de Crédito,,SP,São Roque,,,,,I
42215327,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO CISPER LTDA,197111,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
52137098,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO CITROSUCO LTDA,180001,B3S,I,2,Cooperativa de Crédito,,SP,Matão,,,,,I
49231780,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COML.DIEDERICHSEN-STA EMILIA LTDA.,197803,B3S,I,2,Cooperativa de Crédito,,SP,Ribeirão Preto,,,,,I
47196084,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO,197511,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
01499278,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA,199611,B3S,I,2,Cooperativa de Crédito,,MG,Pouso Alegre,S5,,,,I
01636480,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GELRE,199612,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
88952130,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI,197606,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RS,Charqueadas,S5,,,,A
02786691,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA,199810,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,S5,,,,I
62627526,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO HOME-SÃO PAULO LTDA,197011,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
17058587,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO INDUSTRIAL ITAÚ EM CONTAGEM LTDA,197208,B3S,I,2,Cooperativa de Crédito,,MG,Contagem,,,,,I
05548335,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.,200304,B3S,I,2,Cooperativa de Crédito,Atípicas,RJ,São João de Meriti,S5,,,,A
44905255,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI,198008,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,São Paulo,S5,,,,A
09978197,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MADEIRENSE LTDA,180001,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
05048575,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ,200206,B3S,I,2,Cooperativa de Crédito,Atípicas,RJ,São Gonçalo,S5,,,,A
74256983,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MONTECITRUS,199310,B3S,I,2,Cooperativa de Crédito,,SP,Monte Azul Paulista,,,,,I
49928740,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO NIELSEN LTDA.,197803,B3S,I,2,Cooperativa de Crédito,,SP,Cotia,,,,,I
96609102,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO NOVA CELISA - CREDCOSAN,199304,B3S,I,2,Cooperativa de Crédito,,SP,Piracicaba,,,,,I
43182278,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL,197109,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
14437875,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO PAES MENDONÇA LTDA - COPAME,197803,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,,,,,I
87187167,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PANVEL LTDA,197311,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,,,,,I
02931166,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED,199903,B3S,I,2,Cooperativa de Crédito,,RJ,Três Rios,S5,,,,I
01620670,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO QUÍMICA CATAGUASES LTDA.,199704,B3S,I,2,Cooperativa de Crédito,,MG,Cataguases,,,,,I
48928543,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SPAM WOLFF LTDA,197707,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
00548980,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.,199504,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Belo Horizonte,S5,,,,A
43996727,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VISÃO LTDA,197310,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
89523518,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VONPAR,197809,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,,,,,I
75174953,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.,197210,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PR,Rio Branco do Sul,S5,,,,A
63889638,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL DOS SERVIDORES DO ESTADO DO PARÁ LTDA,199303,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
46095998,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL E MATERNIDADE SANTO ANTONIO LTDA,196905,B3S,I,2,Cooperativa de Crédito,,SP,Campinas,,,,,I
03264831,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM - CREDHECI,199907,B3S,I,2,Cooperativa de Crédito,,ES,Cachoeiro de Itapemirim,,,,,I
71763072,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL SANTO ANTONIO E DEPARTAMENTO DE FORCA E LUZ LTDA,199307,B3S,I,2,Cooperativa de Crédito,,SP,Votorantim,,,,,I
44588366,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE,197102,B3S,I,2,Cooperativa de Crédito,,SP,Campinas,S5,,,,I
07651495,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO PODER JUDICIÁRIO E SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - SPCRED,200602,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
02312896,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO RÁPIDO LUXO CAMPINAS,199801,B3S,I,2,Cooperativa de Crédito,,SP,Valinhos,,,,,I
09978227,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS DO RAPIDO LUXO CAMPINAS LTDA.,180001,B3S,I,2,Cooperativa de Crédito,,SP,Valinhos,,,,,I
30299416,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO RIO-SHERATON HOTEL LTDA,197909,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
17468620,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SENAC-MG LTDA,197006,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
04426939,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA ESTADUAL DA AGRICULTURA DO ESTADO DE SANTA CATARINA NA GRANDE FLORIANÓPOLIS - SICOOB   CREDIAGRO/SC,200110,B3S,I,2,Cooperativa de Crédito,,SC,Florianópolis,,,,,I
08078179,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA FACULDADE DE MEDICINA - HOSPITAL DAS CLÍNICAS DE SÃO PAULO - COOPMED,200603,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
87956355,202506,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS",197411,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,S5,,,,I
03791055,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONÁRIOS DOS ESTABELECIMENTOS DE ENSINO PARTICULARES DE CUIABA E REGIÃO E DA SANTA CASA DE MISERICORDIA DE CUIABÁ E EMPRESAS DO COMPLEXO SICOOB COOPECMT,200007,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
01754358,202506,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS SISTEMAS FIEMT, FECOMÉRCIO, FAMATO E FETRAMAR - SICOOB COOPERSISTEM",199704,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
18840025,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E APOSENTADOS DA BENEFICÊNCIA DA PREFEITURA MUNICIPAL DE BELO HORIZONTE LTDA,198309,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
02115870,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA,199710,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Itapira,S5,,,,A
53086237,202506,COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE RIBEIRÃO PIRES,198311,B3S,I,2,Cooperativa de Crédito,,SP,Ribeirão Pires,,,,,I
03921828,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS GRÁFICOS DA REGIÃO METROPOLITANA DE BELO HORIZONTE LIMITADA,200010,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
02747661,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INDUSTRIAIS DO SETOR METAL MECÂNICO DO VALE DO AÇO LTDA - COOPERAÇO,199809,B3S,I,2,Cooperativa de Crédito,,MG,Ipatinga,,,,,I
41661984,202506,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS DE AUDITORIA FISCAL DA RECEITA FEDERAL DO BRASIL, SERVIDORES E FUNCIONÁRIOS DO MIN. DA FAZENDA EM MINAS GERAIS LTDA. - CREDIFISCO",199110,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
02320791,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS DO ESTADO DE MATO GROSSO DO SUL - SICREDI JURÍDICA/MS,199711,B3S,I,2,Cooperativa de Crédito,,MS,Campo Grande,,,,,I
04694278,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ,200112,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,RJ,Rio de Janeiro,S5,,,,A
04363224,202506,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO, DEFENSORIA PÚBLICA E PROCURADORIA GERAL DO ESTADO DE MATO GROSSO - SICREDI MP/MT",200105,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
04892098,202506,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO, PODER JUDICIÁRIO, DEFENSORIA PÚBLICA E POLÍCIA CIVIL NO ESTADO DA BAHIA - SICOOB COOMPEB",200204,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,,,,,I
04780760,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO PODER JUDICIÁRIO DO ESTADO DE MINAS GERAIS  LTDA - COOPERMAGIS,200201,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
05600427,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS LOJISTAS DO VESTUÁRIO EM GERAL DO MUNICÍPIO DO RIO DE JANEIRO LTDA.,200306,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
09816802,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS LOTÉRICOS DO ESTADO DE MINAS GERAIS,180001,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
51489318,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED,198206,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,São Paulo,S5,,,,A
73790354,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MECÃNICOS DE XANXERE LTDA,199402,B3S,I,2,Cooperativa de Crédito,,SC,Joaçaba,,,,,I
04628924,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MECANICOS DO DISTRITO FEDERAL LTDA.,200107,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
01077901,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS  E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DO VALE DO CAÍ LTDA,199604,B3S,I,2,Cooperativa de Crédito,,RS,Montenegro,,,,,I
02159014,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DE JABOTICABAL - COPERMED JABOTICABAL,199712,B3S,I,2,Cooperativa de Crédito,,SP,Jaboticabal,S5,,,,I
94433109,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE,199401,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,RS,Porto Alegre,S5,,,,A
01635462,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM,199703,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,RS,Lajeado,S5,,,,A
01806569,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DA SAÚDE DE IPATINGA LTDA,199705,B3S,I,2,Cooperativa de Crédito,,MG,Ipatinga,,,,,I
02582212,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DA SAÚDE DE PATOS DE MINAS LTDA,199809,B3S,I,2,Cooperativa de Crédito,,MG,Patos de Minas,,,,,I
05309949,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE PIRACICABA,200110,B3S,I,2,Cooperativa de Crédito,,SP,Piracicaba,,,,,I
01090027,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E CATEGORIAS AFINS - UNICRED MÚLTIPLO VALOR LTDA.,199603,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,RJ,Niterói,S5,,,,I
02904362,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE SAÚDE DO EXTREMO SUL DA BAHIA - UNICRED EXTREMO SUL DA  BAHIA,199902,B3S,I,2,Cooperativa de Crédito,,BA,Eunápolis,,,,,I
02240143,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA  SAUDE DE CACHOEIRA DO SUL LTDA,199801,B3S,I,2,Cooperativa de Crédito,,RS,Cachoeira do Sul,,,,,I
02140636,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DA REGIÃO DE  BRAGANTINA,199711,B3S,I,2,Cooperativa de Crédito,,SP,Bragança Paulista,,,,,I
96622048,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE CAÇAPAVA,199306,B3S,I,2,Cooperativa de Crédito,,SP,Caçapava,,,,,I
71479653,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED CAMINHO NOVO,199403,B3S,I,2,Cooperativa de Crédito,,MG,Juiz de Fora,S5,,,,I
01605007,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE SAO LOURENCO E REGIAO LTDA - UNICRED CIRCUITO DAS AGUAS,199702,B3S,I,2,Cooperativa de Crédito,,MG,São Lourenço,,,,,I
04724403,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA FRONTEIRA OESTE LTDA,200110,B3S,I,2,Cooperativa de Crédito,,RS,Uruguaiana,,,,,I
71988653,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO PAULISTA - SICOOB UNIMAIS CENTRO PAULISTA,199311,B3S,I,2,Cooperativa de Crédito,,SP,São Carlos,,,,,I
01151839,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA REGIÃO DA PRODUCAO LTDA- UNICRED REGIÃO DA PRODUÇÃO,199605,B3S,I,2,Cooperativa de Crédito,,RS,Carazinho,,,,,I
02463485,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA,199805,B3S,I,2,Cooperativa de Crédito,,RS,Bagé,,,,,I
02853045,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA,199806,B3S,I,2,Cooperativa de Crédito,Atípicas,SC,Joaçaba,S5,,,,A
72052004,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE PETRÓPOLIS LTDA. - UNICRED PETRÓPOLIS.,199306,B3S,I,2,Cooperativa de Crédito,,RJ,Petrópolis,,,,,I
01602677,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE UBA LTDA.,199702,B3S,I,2,Cooperativa de Crédito,,MG,Ubá,,,,,I
02093690,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DO JACUI LTDA,199711,B3S,I,2,Cooperativa de Crédito,,RS,São Jerônimo,,,,,I
01807464,202506,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E DO CREA, DE PELOTAS LTDA",199705,B3S,I,2,Cooperativa de Crédito,,RS,Pelotas,,,,,I
01823689,202506,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE, CRA, CRC, CREA E CORECON DO LITORAL SUL LTDA.- UNICRED LITORAL SUL-RS",199707,B3S,I,2,Cooperativa de Crédito,,RS,Rio Grande,,,,,I
71467641,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE  NÍVEL SUPERIOR DA SAÚDE DE LEOPOLDINA LTDA. - UNICRED LEOPOLDINA (MG),199404,B3S,I,2,Cooperativa de Crédito,,MG,Leopoldina,,,,,I
01035852,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE BELO HORIZONTE LTDA - UNICRED-BH,199604,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
03749897,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE MONTES CLAROS LTDA - UNICRED NORTE DE MINAS,200005,B3S,I,2,Cooperativa de Crédito,,MG,Montes Claros,,,,,I
01989729,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SÃO JOSE DOS CAMPOS - UNICRED DE SÃO JOSÉ DOS CAMPOS,199709,B3S,I,2,Cooperativa de Crédito,,SP,São José dos Campos,,,,,I
01775072,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS LIBERAIS DA GRANDE SANTA ROSA LTDA.,199704,B3S,I,2,Cooperativa de Crédito,,RS,Santa Rosa,,,,,I
01062214,202506,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS.DA SAUDE DO PLANALTO NORTE,199603,B3S,I,2,Cooperativa de Crédito,,SC,São Bento do Sul,,,,,I
04303054,202506,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE POUSO ALEGRE LTDA.,200103,B3S,I,2,Cooperativa de Crédito,,MG,Pouso Alegre,,,,,I
